dates,ID,content,rt,like
2022-11-24,John Legere@JohnLegere,"“Be thankful for what you have; you’ll end up having more. If you concentrate on what you don’t have, you will never, ever have enough.”- Oprah Winfrey",41,273
2022-11-24,John Legere@JohnLegere,I’m puzzled..I’ve tried everything and the turkey just won’t fit in the #SlowCooker ??? #HappyThanksgiving,8,226
2022-11-24,John Legere@JohnLegere,"While controversy still remains around the student loan forgiveness program, the repayment freeze has been extended to June 2023. 
https://cnn.com/2022/11/22/politics/student-loan-repayment-freeze-extended/index.html…",6,48
2022-11-24,John Legere@JohnLegere,"Who’s tired from all of that food yesterday? I’m not! Despite it being a holiday, so much happened this week, and I want to talk with you about it. Join me for Lunchbox Thoughts TODAY at 12PM! #LBTwithJohn",4,40
2022-11-25,John Legere@JohnLegere,Set a reminder for my upcoming Space!,2,16
2022-11-25,John Legere@JohnLegere,THAT is why we shouldn’t just flush goldfish down the toilet.,7,107
2022-11-25,John Legere@JohnLegere,A well deserved honor for an actor who has inspired us all with his resilience. Congratulations Michael J. Fox.,15,226
2022-11-26,John Legere@JohnLegere,"$2 Billion just to break even?! What a budget! If anyone can do it, it would probably be James Cameron. 
https://variety.com/2022/film/news/avatar-2-budget-expensive-2-billion-turn-profit-1235438907/…",8,103
2022-11-26,John Legere@JohnLegere,Reach out to a mom today. You never know how much you may make her day.,9,49
2022-11-26,John Legere@JohnLegere,"No matter how many have tried, you just can’t beat a smartphone. What do you love most about your smartphone?",2,30
2022-11-26,John Legere@JohnLegere,A momentous leap for the disabled community around the world! We may soon be seeing our first disabled astronaut in space. Congrats John McFall!,8,83
2022-11-26,John Legere@JohnLegere,I need these as it gets colder in New York. It may be time to go somewhere warmer.,4,44
2022-12-03,John Legere@JohnLegere,Nothing brings scientists together quite like a black hole ripping apart a star.,7,54
2022-12-03,John Legere@JohnLegere,It warms my heart to see communities come together and take care of our elderly. Congratulations Nola Carpenter on your upcoming retirement.,17,93
2022-12-03,John Legere@JohnLegere,“Have the courage to start a new path this Sunday and a miracle will happen.” ~ Anonymous,30,158
2022-12-04,John Legere@JohnLegere,Have you checked out this Lensa App?! What do you think I look like? A hero? A villain? Let me know!,8,138
2022-12-04,John Legere@JohnLegere,Are you getting a headstart on your baking? Here are a few tips to help you out!,4,26
2022-12-04,John Legere@JohnLegere,"I’m searching for the Christmas Market in NYC , maybe this guy can give me directions :)  #Hohoho",5,65
2022-12-04,John Legere@JohnLegere,A computer chip in your brain? We’re really getting into the future.,10,49
2022-12-04,John Legere@JohnLegere,"Don’t let Monday get you down. Remember, you can handle ANYTHING! #MondayMotivation",7,91
2022-12-05,John Legere@JohnLegere,"""It's kind of fun to do the impossible."" - Walt Disney #WaltDisneyDay",12,87
2022-12-05,John Legere@JohnLegere,"40,000 people are waking up without power today in North Carolina after protesters shot the power substations to stop a drag show. 
https://cnn.com/2022/12/05/us/power-outage-moore-county-what-we-know/index.html…",28,101
2022-12-05,John Legere@JohnLegere,"It was a bit of a no bones weekend for TikTok users this past weekend as people mourned the passing of the beloved internet dog, Noodle the Pug.",3,53
2022-12-06,John Legere@JohnLegere,".@elonmusk wouldn’t take my free advice … but let’s see what happens while I’m on my @onepeloton binge-watching @netflix with @Teladoc on speed dial.

https://newstrail.com/3-struggling-firms-that-should-call-free-agent-ceo-john-legere/…",19,134
2022-12-06,John Legere@JohnLegere,I hit a great drive and right where I KNOW my ball was all I see is this bird  squawking …do I take a penalty stroke or interrogate the vulture?,8,72
2022-12-13,John Legere@JohnLegere,"Thinking of everyone on the West Coast today. I hope you all are keeping warm and staying safe. 
https://cnn.com/2022/12/12/weather/winter-storm-system-snow-in-us-west-monday/index.html…",7,50
2022-12-13,John Legere@JohnLegere,"So many companies are refusing to listen to their workers, whether it’s about sick leave or working conditions. As you know, I’ve always been a big believer in listening. Tell me what your priorities are at work.",16,121
2022-12-13,John Legere@JohnLegere,"I want to know your #TuesdayThoughts! If you could ask me one question, what would it be?",10,89
2022-12-13,John Legere@JohnLegere,"What are you doing, @HBOMax? First, Sesame Street, and now this! What do you think of the changeups happening?
https://theverge.com/2022/12/12/23506646/hbo-max-westworld-streaming-warner-bros-discovery…",4,28
2022-12-13,John Legere@JohnLegere,Seeing a little more kindness in the world does my heart good. What is something kind you’re doing today?,9,57
2022-12-13,John Legere@JohnLegere,Getting ready to announce some exciting holiday-related news at the end of the week! What do you think it could be?,10,215
2022-12-14,John Legere@JohnLegere,"History was made yesterday as President Biden signed the Respect for Marriage Act into law, codifying interracial and same-sex marriage! 
https://cnn.com/2022/12/13/politics/white-house-same-sex-marriage-signing-ceremony/index.html…",14,124
2022-12-14,John Legere@JohnLegere,"It's devastating to see someone with so much talent go so soon and in such a terrible way. My heart goes out to Twitch's family. Be sure to check in on your loved ones tonight because you never know what they might be going through.#RIPTwitch
http://ow.ly/THhL50M3Sm8",61,405
2022-12-14,John Legere@JohnLegere,Who else has been watching the downfall of FTX? U.S. Attorney Damian Williams called it “one of the biggest financial frauds in American history.” Were you affected?,6,49
2022-12-15,John Legere@JohnLegere,"Looks like there’s a new richest person in the world. Congratulations, Bernard Arnault! 
https://cnn.com/2022/12/14/business/bernard-arnault-richest-person/index.html…",11,54
2022-12-15,John Legere@JohnLegere,I love to hear about the success of Taco-Bout-Joy! It just shows you the power the internet has to help pull a business up.,3,38
2022-12-15,John Legere@JohnLegere,"The next boom our country is starting to see: batteries! What do you think of this new boost in American industry? 
https://axios.com/2022/12/14/redwood-materials-south-carolina…",3,55
2022-12-16,John Legere@JohnLegere,Set a reminder for my upcoming Space!,2,39
2022-12-16,John Legere@JohnLegere,"There may only be a few more days until Christmas, but there’s been a lot going on in the world. Join me for Lunchbox Thoughts TODAY at 12PM! #LBTwithJohn https://twitter.com/i/spaces/1vAxRARgOoNJl…",9,79
2022-12-16,John Legere@JohnLegere,"I have a better question: If they’re recasting Superman, who’s going to be the next Batman? I mean…I’m available. 
https://cnn.com/2022/12/14/entertainment/henry-cavill-superman-no-more/index.html…",8,105
2022-12-16,John Legere@JohnLegere,Something exciting is happening! Be sure to keep an eye on my social media tomorrow for a special announcement to help bring a little “jingle” to the week before Christmas.,18,375
2022-12-17,John Legere@JohnLegere,"Do you hear that jingle? It’s #JingleBellJohn time!  I want to help YOU get what you need this last week before Christmas. So, get your lists together this weekend, and I will be clearing the first 25 lists on Monday!",235,777
2022-12-17,John Legere@JohnLegere,"Wishing all of you a safe, happy, and healthy holiday! #MerryChristmas",11,307
2022-12-25,John Legere@JohnLegere,"What an inspiring group of boys! Rather than just waiting for Santa, they embraced the spirit of Santa!",11,170
2022-12-25,John Legere@JohnLegere,Wondering why we’re facing such a white Christmas today? Here’s a little explanation.,5,50
2022-12-25,John Legere@JohnLegere,"Holidays are over, It’s time to set goals for 2023…. Don’t set limits on yourself! You can achieve what you set your mind to! Start Planning! Start Believing!..and get ready for a great 2023!",30,287
2022-12-26,John Legere@JohnLegere,Hope you all had a wonderful Christmas weekend! And happy last night of Hanukkah! How was your holiday weekend?,2,172
2022-12-26,John Legere@JohnLegere,Steve Irwin was a hero for so many of us and our environment. Warms my heart to see his son have this special moment.,15,152
2022-12-26,John Legere@JohnLegere,Netflix is getting into the fitness game thanks to a partnership with Nike! Are you going to give it a try?,8,65
2022-12-27,John Legere@JohnLegere,It’s the last week of 2022! What are your plans to get ready for the new year?,9,118
2022-12-27,John Legere@JohnLegere,"Congratulations to my friend and successor, Mike Sievert, on being named CEO of the year!! Great job leading T-Mobile into the future. 
https://cnn.com/2022/12/26/investing/ceo-of-the-year-tmobile-mike-sievert/index.html…",20,374
2022-12-27,John Legere@JohnLegere,"Have to give it up to this news anchor. While he didn’t want to go out in the storm, he still did it!",4,95
2022-12-28,John Legere@JohnLegere,Only a few days left in the year! What are you doing to get organized and ready for the new year?,8,120
2022-12-28,John Legere@JohnLegere,My heart goes out to those who lost their lives due to these terrible winter storms this past weekend. Please be safe out there.,14,117
2022-12-28,John Legere@JohnLegere,"What will transportation look like in the new year? These experts have some interesting ideas. 
https://theverge.com/2022/12/28/23520881/transportation-predictions-2023-av-ev-ebike-tesla-gm…",6,36
2022-12-29,John Legere@JohnLegere,"Just because Covid is back in the headlines doesn’t mean it’s time to panic. Stay safe, healthy, and smart! 
https://npr.org/2022/12/28/1145868173/us-china-travelers-covid-tests-cdc…",9,80
2022-12-29,John Legere@JohnLegere,Getting ready to give you guys some great content and wisdom in the new year!,7,321
2022-12-29,John Legere@JohnLegere,What are my resolutions for the new year? Definitely enjoying the slower life.,5,76
2023-01-06,John Legere@JohnLegere,"Bed, Bath, and Beyond is the latest company to take a hit from the economy. It will be interesting to see what effect this threat could have on the retail industry.",10,44
2023-01-06,John Legere@JohnLegere,"It’s the first Lunch Box Thoughts of the year! You’re in for a treat today, too, as I’ll answer some of YOUR questions! Join me on Twitter spaces TODAY at 12 PM!",9,32
2023-01-06,John Legere@JohnLegere,Set a reminder for my upcoming Space!,6,20
2023-01-06,John Legere@JohnLegere,Happy Friday! What is everyone up to this weekend? Anything good in New York?,5,50
2023-01-06,John Legere@JohnLegere,"I would like to see more growth in the jobs report at the end of 2022, but not too terrible. Glad to see that payroll rise, though! What do you think of the jobs report?",4,35
2023-01-06,John Legere@JohnLegere,"$825 Million?! The holiday season was particularly hard for Southwest, who will feel the costs long past the holidays due to outdated software and being short-staffed.",4,50
2023-01-07,John Legere@JohnLegere,I’ve had a lot of great mentors in my life who have helped me become the businessman I am today. What is the best piece of advice you’ve received from your mentors?,22,255
2023-01-07,John Legere@JohnLegere,"As the week of watching vote after vote for the Speaker of the House, can we just give it up to the U.S. House Clerk Cheryl Johnson for going through all of it like a trooper?!",13,190
2023-01-07,John Legere@JohnLegere,"More job cuts! Not just Amazon, too. There are so many tech companies laying people off across the board. Are you one of the people affected by this? How are you doing? 
https://cnn.com/2022/11/17/tech/amazon-ceo-layoffs-andy-jassy…",7,55
2023-01-07,John Legere@JohnLegere,"Did you know that this month is one of my favorite months of the year? It’s NATIONAL SLOW COOKER MONTH! You know me, I love my slow cooker. What are you making this month?",10,168
2023-01-08,John Legere@JohnLegere,"It’s great to hear that Damar is doing well after last week. I continue to keep him and his family in my thoughts and prayers as he continues healing. You’re a winner, @HamlinIsland!",6,155
2023-01-08,John Legere@JohnLegere,"Now that people are returning to the gym, Peloton has already been struggling. Talk about hitting them while they’re down.",7,38
2023-01-08,John Legere@JohnLegere,"The hardest part about keeping up your new business goals is focus. Even I have a hard time focusing from time to time. So, here are some tips I’m saving for later (and can hopefully help you too).",5,26
2023-01-15,John Legere@JohnLegere,"Come on, @Youtube! Where’s the fun in not swearing?!",8,38
2023-01-16,John Legere@JohnLegere,"""I believe that unarmed truth and unconditional love will have the final word in reality. This is why right, temporarily defeated, is stronger than evil triumphant."" - Dr. Martin Luther King Jr #MLKDay",10,54
2023-01-16,John Legere@JohnLegere,Glad no one is hurt but after the meltdown last week and this incident this morning…what’s going on in the airline industry?,6,57
2023-01-16,John Legere@JohnLegere,"We’re about to see fewer third-party apps connecting to Twitter as apps like Tweetbot are experiencing problems, possibly on purpose.",13,43
2023-01-17,John Legere@JohnLegere,"What makes a good business leader? Lately, the old-fashioned forms of leadership have been met with criticism from the younger generations and it doesn’t look like that’s going away. Time to redefine what leadership looks like.",3,21
2023-01-17,John Legere@JohnLegere,"I pride myself on being a different kind of business leader, but I want to hear from you. What makes a good leader? Who has been a great leader in your life?",27,339
2023-01-17,John Legere@JohnLegere,"Now that’s a company taking care of its employees when faced with uncertain times!  
https://cnn.com/2023/01/10/business/fast-retailing-japan-employees-pay-intl-hnk…",8,64
2023-01-17,John Legere@JohnLegere,A company is nothing without its employees. That’s why it’s so important for businesses to focus on the well-being of their team.,69,484
2023-01-17,John Legere@JohnLegere,We’re a few weeks into 2023. What’s interested you or concerned you in business so far this year? What do you want to know?,3,51
2023-01-18,John Legere@JohnLegere,"After seeing what a pandemic can do to the economy, the Federal Reserve is now having banks figure out what would happen during a climate disaster. What do you think they’ll find? 
https://cnn.com/2023/01/18/investing/premarket-stocks-trading…",8,28
2023-01-18,John Legere@JohnLegere,Way to go @MikeSievert for keeping T-Mobile at the top of the list regarding network speed!,24,182
2023-01-19,John Legere@JohnLegere,The week is almost over. Just…need…one…more…cup!,2,70
2023-01-19,John Legere@JohnLegere,"Happy Thursday, everyone! What are you doing today to knock the end of the week out of the park?",3,64
2023-01-19,John Legere@JohnLegere,"Viva Magenta!! Loving Pantone’s new color of the year! What do you think? Should I get it in my living room since we’re renovating anyways? 
https://pantone.com/color-of-the-year/2023…",6,75
2023-01-20,John Legere@JohnLegere,"While we’ve been so focused on AI and crypto, apparently, a lot of people in the tech world are still talking about web3 and the metaverse. What do you think? Are most people still interested in the metaverse?",7,18
2023-01-26,John Legere@JohnLegere,"For those who need a boost today: while we’re facing some hard economic times right now, never forget that these are the moments when we see the greatest innovations. Be the innovators!",8,104
2023-01-26,John Legere@JohnLegere,"Still trying to come to terms with this past weekend. Three major shootings in three days, at least. That, along with the information we’re getting about the 6-year-old…what’s happening here?",4,34
2023-01-26,John Legere@JohnLegere,AI is a popular topic right now. Some people are scared. Others are excited and curious. I’m definitely part of the latter. This new frontier is filled with opportunities.,6,51
2023-01-27,John Legere@JohnLegere,"It looks like a light may be at the end of the tunnel in our economy. Numbers for the end of 2022 are positive; hopefully, we’ll see more improvement for everyone. 
https://cnbc.com/2023/01/26/gdp-q4-2022-us-gdp-rose-2point9percent-in-the-fourth-quarter-more-than-expected-even-as-recession-fears-loom.html…",3,39
2023-01-27,John Legere@JohnLegere,Greetings from Punta Cana! Enjoying some beautiful weather and golfing for a few days and loving it! What’s one place you wish you could travel to right now?,11,206
2023-01-27,John Legere@JohnLegere,"Today is International Holocaust Remembrance Day. This is a day we remember the innocents who were murdered during the Holocaust and listen to those who survived so we don’t repeat history. 

“Whoever listens to a witness, becomes a witness.” - Elie Wiesel",12,94
2023-01-28,John Legere@JohnLegere,"The war in Ukraine is nearing a year, and while there seems to be some hope with governments sending in tanks, the battles are still raging on. I hope that, soon, there will be peace.",7,46
2023-01-28,John Legere@JohnLegere,"We’re seeing more and more developments in AI – the opportunity in this space is endless, and I think we’ll start seeing more of it in our everyday lives. Immersive customer experiences are likely to explode this year.",6,53
2023-01-28,John Legere@JohnLegere,"It’s no surprise that more and more of the working class are calling for higher wages, especially in expensive states like California, but is this really the way to do it? What do you think?",12,47
2023-01-29,John Legere@JohnLegere,"We’re beginning to see AI have an effect on bigger companies. Buzzfeed is increasing their use of AI to develop articles, causing their stocks to shoot up on Friday. 
https://cnn.com/2023/01/26/media/buzzfeed-ai-content-creation…",9,24
2023-01-29,John Legere@JohnLegere,"Find something you’re passionate about and do just that. If you’re not passionate about your work, it will drain you and you will burn out. Burn out is poison to new businesses! #SundayInspiration",18,110
2023-01-29,John Legere@JohnLegere,"It looks like there’s shortages all over the medication industry, including pharmacies. Companies like CVS are going to be facing some hard times if this keeps up. 
https://cnn.com/2023/01/27/business/cvs-walmart-pharmacy-hours…",13,40
2023-01-30,John Legere@JohnLegere,Well…that’s one way to send off a loved one.,8,59
2023-01-30,John Legere@JohnLegere,I have a couple of minutes today and I want to help you guys get ready for the week. Ask me anything! #AMA,6,128
2023-01-30,John Legere@JohnLegere,Tyre Nichols was a young man with a bright future ahead of him. Heartbroken that he was taken so soon and so violently.,10,80
2023-01-31,John Legere@JohnLegere,Decided to try my hand at ChatGPT! What do you think of its response?,5,63
2023-01-31,John Legere@JohnLegere,Only a few more weeks until the Super Bowl (and my favorite Slow Cooker recipes for the party)! Who are you cheering on?,3,19
2023-02-06,John Legere@JohnLegere,"My heart breaks for Turkey and Syria today following the devastating earthquake last night and aftershocks this morning. 
https://reuters.com/world/middle-east/major-earthquake-strikes-turkey-syria-about-200-dead-many-trapped-2023-02-06/…",5,40
2023-02-06,John Legere@JohnLegere,"“…if you ask your customers what they want and you give it to them, you shouldn’t be shocked if they love it.” Like I’ve always said, listen to your customers and you’ll know how to help your business. #MondayMotivation",8,67
2023-02-07,John Legere@JohnLegere,"I get adding subscription tiers to bring in more revenue, but $1000 a month? It better be as good as gold!",6,48
2023-02-07,John Legere@JohnLegere,Just received this delivery of a great way to remember a very special day with one of my daughters running @nycmarathon together #specialmemories,3,79
2023-02-07,John Legere@JohnLegere,Recovering a bit from a cold today. What’s going on with all of you? #AMAwithJohn,1,39
2023-02-07,John Legere@JohnLegere,Getting the popcorn ready to watch the battle of the AIs brewing!,3,25
2023-02-08,John Legere@JohnLegere,"Tonight is Biden’s State of the Union! Are you watching? And, if you are, what do you hope to hear from the President?",4,94
2023-02-08,John Legere@JohnLegere,We’ve had a lot of big news this week and we’re only halfway through! What hot topics have captured your attention this week?,3,35
2023-02-09,John Legere@JohnLegere,Excited to see what Google’s new AI revival to ChatGPT will bring to the table. I hope it adds something new!,6,29
2023-02-09,John Legere@JohnLegere,Got to love Twitter Spaces! Definitely one of the highlights on this app right now. What’s do you think of it?,1,15
2023-02-09,John Legere@JohnLegere,It was an exciting morning at the stock market today!,2,15
2023-02-09,John Legere@JohnLegere,"One of my goals this year is to be more grateful. While I’ve been under the weather this week, it’s hard to focus on anything else but being sick. However, I’m grateful that I can rest and get better. What are you grateful for today? #ThankfulThursday",10,164
2023-02-10,John Legere@JohnLegere,"It looks like Microsoft and Google aren’t the only companies looking to get into the AI search engine game. Do you think Alibaba can come out on top against these two tech giants?
https://cnn.com/2023/02/08/tech/china-alibaba-ai-bot-announcement-chatgpt-rival-intl-hnk/index.html…",5,26
2023-02-10,John Legere@JohnLegere,#TBT to cross country sleeper car Train ride with my two adorable daughters over 30 years ago…and shout out to my #DadJeans,2,116
2023-02-10,John Legere@JohnLegere,Don’t forget to join me for #LBTwithJohn,1,2
2023-02-18,John Legere@JohnLegere,"Mental health has long been a taboo in public, especially for men. I’m incredibly happy to see Rep. John Fetterman take a stand to normalize getting help.",34,606
2023-02-18,John Legere@JohnLegere,"I love seeing a dream like this come true. After 10 years and with a little help from the internet, “Stone Maidens” is finally topping the charts! 
https://upworthy.com/stone-maidens-book-viral-tiktok…",,19
2023-02-18,John Legere@JohnLegere,The Supreme Court will hear cases about whether big internet companies can be held responsible for major tragedies. Could the internet be changed forever? For better or worse?,5,44
2023-02-19,John Legere@JohnLegere,"With AI getting smarter and more advanced, it’s no surprise that people would be wary of whether these programs will mirror us, but do they really? A fascinating look at the “mirror test” with new AI.",5,39
2023-02-19,John Legere@JohnLegere,We could reverse gray hair?! This is GREAT news!,14,49
2023-02-19,John Legere@JohnLegere,"If you missed the news on Friday, some experts think we’ll have a few more years of inflation prices. What do you think? 
https://cnn.com/2023/02/17/business/sticky-inflation…",2,40
2023-02-19,John Legere@JohnLegere,"How are you all doing, Twitter? What have you been talking about most this weekend? I want to hear from you guys! #AMAwithJohn",3,53
2023-02-20,John Legere@JohnLegere,“Ninety-nine percent of failures come from people who make excuses.” ― George Washington #PresidentsDay #MondayMotivation,7,54
2023-02-20,John Legere@JohnLegere,"In a surprise announcement to everyone this morning, President Biden is in Kyiv, Ukraine, today to speak with President Zelenskyy and discuss U.S. support during the war with Russia.",1,55
2023-02-21,John Legere@JohnLegere,Zuckerburg is following Musk’s lead and making people pay for their verification on all Meta platforms. What do you think about this move?,23,69
2023-02-21,John Legere@JohnLegere,"We’re almost at the end of February, which also happens to be Black History Month. While I could just post about Martin Luther King Jr., I want to hear about stories I wouldn’t normally hear about. Who is someone that deserves more recognition?",5,49
2023-02-22,John Legere@JohnLegere,Google Chrome is getting some updates to help with memory and ram issues. What do you think of these latest updates?,5,21
2023-02-23,John Legere@JohnLegere,I need to get out of New York before the big storm. You all stay warm!,4,43
2023-02-23,John Legere@JohnLegere,Do you still want to try ChatGPT but don’t want to wait? Try out these alternatives! It would definitely be smart to learn more about using different forms of AI now rather than catching up later.,5,29
2023-02-23,John Legere@JohnLegere,It’s almost the end of the week and nearly the end of the month. Let’s do a check-in. How are you doing? Are you feeling alright?,8,88
2023-02-23,John Legere@JohnLegere,How should we communicate with AI to get exactly what we need from them?,2,17
2023-03-05,John Legere@JohnLegere,More and more young people are getting their news from social media like TikTok. How will this affect how people deliver and receive the news in the future? What will happen if TikTok gets taken down?,3,37
2023-03-05,John Legere@JohnLegere,"“Sunday is the core of our civilization, dedicated to thought and reverence.” ~ Ralph Waldo Emerson #SundayMotivation",3,45
2023-03-05,John Legere@JohnLegere,Ford being able to take your car whenever you want? That’s a little scary. What if someone else hacked into that tech?,5,44
2023-03-05,John Legere@JohnLegere,I’m going to take some time to acknowledge I’m not in charge and to pray for all those impacted by senseless war and violence in the world … please take a moment in whatever way you choose to do the same.,14,222
2023-03-06,John Legere@JohnLegere,"AI is already incredibly smart, being able to write essays, scripts, and even raps. Do we want it to be smarter? What do you think?",3,26
2023-03-06,John Legere@JohnLegere,"It’s Monday! I’ve already had my morning coffee, have to go to the dentist (luckily, I like my dentist), and getting motivated for the week ahead. What is motivating you this week? #MondayMotivation",1,36
2023-03-06,John Legere@JohnLegere,"I’ve been hearing some uncertainty around crypto lately. Remember, though, it’s still in its infancy, much like early forms of currency, when the value of an item was volatile and largely tied to the supply and demand of resources.",8,38
2023-03-07,John Legere@JohnLegere,"What do consumers care about? If these big box stores are to be believed, people want to invest in experiences rather than things these days. How will your business adapt?",3,26
2023-03-07,John Legere@JohnLegere,"The Fed Chair, Jerome Powell, might hint at another rate increase. What do you think? How concerned are you about these continued discussions about a recession?",3,14
2023-03-07,John Legere@JohnLegere,"While some of us might not pay as much attention to the war in Ukraine, those in the business world should not look away. This war could continue to affect our economy as it continues.  
https://cnn.com/2023/03/06/investing/jamie-dimon-ukraine-economy…  
v",2,32
2023-03-08,John Legere@JohnLegere,"In parts of Asia, especially in India, people celebrate spring with spectacular color and joy despite the world's dark times. I wish all of you a truly wonderful, Happy Holi to everyone celebrating it.",4,67
2023-03-08,John Legere@JohnLegere,"It’s International Women’s Day! So many companies celebrate the strides women have made throughout history, including in STEM. What a fantastic way to show young girls they can achieve anything they set their minds to.",4,31
2023-03-09,John Legere@JohnLegere,What is going on at Fox News? I’m genuinely curious about what being a fly on the wall would be like right now.,10,46
2023-03-09,John Legere@JohnLegere,It’s Thursday! Which means the weekend is almost here. What are you most excited about this weekend?,4,12
2023-03-17,John Legere@JohnLegere,"Happy St. Patrick’s Day, everyone!! Looks like I may need to trade my magenta for emerald green today.",8,84
2023-03-17,John Legere@JohnLegere,"The people of France DO NOT want their retirement age to be raised, but President Macron doesn’t want to listen. Despite weeks of protest, Macron’s administration will push to raise the retirement age to 64.",3,45
2023-03-17,John Legere@JohnLegere,"Heard about Lance Reddick yesterday. Talk about a man with some incredible roles. As a fan of some of these franchises, I’m sad to see him go so soon. RIPLanceReddick",10,142
2023-03-18,John Legere@JohnLegere,"Well…If TikTok wasn’t in trouble before, it is now.",9,46
2023-03-18,John Legere@JohnLegere,Still a bit sad that we had to cut #LBTwithJohn short yesterday due to technical difficulties. That’s why I want to hear from you today. What did you guys want to ask? Do you have concerns about banking? Gun regulation? Ukraine? Let me know! #AMAwithJohn,2,23
2023-03-19,John Legere@JohnLegere,"Watching #Marchmadness ? Rooting for Cinderella team(s)? Wonder who #FairleighDickinson is? Not me… as ESPN listed, it’s one of schools I graduated from! Go @FDUKnightsMBB",4,53
2023-03-19,John Legere@JohnLegere,Finally! I am tired of getting a bunch of automated texts. Aren’t you?,12,93
2023-03-19,John Legere@JohnLegere,“It’s kind of fun at my age to go back and talk to business-school people.” What are your go-to thoughts on business today? #SundayInspiration,1,24
2023-03-19,John Legere@JohnLegere,"What a cool use of modern technology to help protect and heal the animals of the world. After all, what is a bird without its beak?",4,78
2023-03-20,John Legere@JohnLegere,It’s the first official day of Spring! And what a beautiful day we have up here in New York! What are you doing today to enjoy the season?,5,45
2023-03-20,John Legere@JohnLegere,"Another bank is being rescued, this time by Switzerland. Switzerland’s largest bank, UBS, is officially buying Credit Suisse for 3 billion Swiss francs to protect the Swiss economy. What do you think of this? More secure in the banks?
https://cnn.com/2023/03/19/business/credit-suisse-ubs-rescue/index.html…",2,28
2023-03-20,John Legere@JohnLegere,"If you haven’t been tested yet, you might want to schedule an appointment to check for colon cancer. It’s terrifying to see younger and younger ages getting this disease.",16,86
2023-03-21,John Legere@JohnLegere,"While some people focus on Trump and New York, the world has its eyes on Moscow, where Xi Jinping and Vladimir Putin have been meeting for the past few days. Could this end the war in Ukraine or lead to something else entirely? 
https://cnn.com/2023/03/21/europe/china-xi-russia-putin-visit-day-two-talks-intl-hnk/index.html…",6,30
2023-03-21,John Legere@JohnLegere,"Will Trump get arrested today or not? That is the question plaguing minds all over New York today…especially because it could cause even more traffic than usual. People can’t seem to verify it, but we’ll see what happens soon enough.",5,41
